Linux 5.4.0-132-generic (ku1rpaaxv008.kunet.ae) 	01/31/23 	_x86_64_	(8 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:05:02          5      0.06      0.00      0.02      0.01      0.00      0.00      0.00      0.00      0.00     99.92
03:05:02          6      0.03      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.91
03:05:02          7      2.36      0.00      0.45      0.00      0.00      0.00      0.00      0.00      0.00     97.19
03:15:01        all      0.76      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.09
03:15:01          0      1.51      0.00      0.29      0.00      0.00      0.00      0.00      0.00      0.00     98.20
03:15:01          1      0.15      0.00      0.03      0.01      0.00      0.00      0.01      0.00      0.00     99.80
03:15:01          2      0.52      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.38
03:15:01          3      1.16      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.65
03:15:01          4      0.43      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.50
03:15:01          5      0.07      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.91
03:15:01          6      0.05      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.90
03:15:01          7      2.24      0.00      0.42      0.00      0.00      0.00      0.00      0.00      0.00     97.35
03:25:01        all      0.81      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.03
03:25:01          0      1.49      0.00      0.26      0.00      0.00      0.00      0.01      0.00      0.00     98.24
03:25:01          1      0.43      0.00      0.09      0.01      0.00      0.00      0.00      0.00      0.00     99.47
03:25:01          2      0.48      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.42
03:25:01          3      1.30      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.45
03:25:01          4      0.46      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.45
03:25:01          5      0.07      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.90
03:25:01          6      0.09      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.85
03:25:01          7      2.17      0.00      0.39      0.01      0.00      0.00      0.00      0.00      0.00     97.43
03:35:01        all      0.79      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.06
03:35:01          0      1.44      0.00      0.25      0.00      0.00      0.00      0.00      0.00      0.00     98.31
03:35:01          1      0.12      0.00      0.03      0.01      0.00      0.00      0.00      0.00      0.00     99.83
03:35:01          2      0.50      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.41
03:35:01          3      1.28      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.52
03:35:01          4      0.47      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.44
03:35:01          5      0.05      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.94
03:35:01          6      0.03      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.92
03:35:01          7      2.45      0.00      0.42      0.00      0.00      0.00      0.00      0.00      0.00     97.13

03:35:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:45:01        all      0.78      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.08
03:45:01          0      0.70      0.00      0.12      0.00      0.00      0.00      0.00      0.00      0.00     99.19
03:45:01          1      0.20      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.73
03:45:01          2      2.05      0.00      0.37      0.00      0.00      0.00      0.00      0.00      0.00     97.58
03:45:01          3      1.11      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.70
03:45:01          4      0.20      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.76
03:45:01          5      0.84      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.01
03:45:01          6      0.04      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.94
03:45:01          7      1.09      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.71
03:55:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.06
03:55:01          0      0.07      0.00      0.01      0.00      0.00      0.00      0.01      0.00      0.00     99.91
03:55:01          1      0.07      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.87
03:55:01          2      2.72      0.00      0.47      0.00      0.00      0.00      0.00      0.00      0.00     96.81
03:55:01          3      1.34      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.43
03:55:01          4      0.33      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.59
03:55:01          5      0.99      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.83
03:55:01          6      0.65      0.00      0.12      0.00      0.00      0.00      0.00      0.00      0.00     99.22
03:55:01          7      0.15      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.82
04:05:01        all      0.80      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.04
04:05:01          0      0.01      0.00      0.00      0.00      0.00      0.00      0.02      0.00      0.00     99.96
04:05:01          1      0.07      0.00      0.06      0.02      0.00      0.00      0.00      0.00      0.00     99.86
04:05:01          2      2.82      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.67
04:05:01          3      1.30      0.00      0.22      0.00      0.00      0.00      0.00      0.00      0.00     98.48
04:05:01          4      0.34      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.58
04:05:01          5      1.53      0.00      0.29      0.00      0.00      0.00      0.00      0.00      0.00     98.19
04:05:01          6      0.34      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.61
04:05:01          7      0.03      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.96
04:15:01        all      0.78      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.08
04:15:01          0      0.01      0.00      0.01      0.00      0.00      0.00      0.01      0.00      0.00     99.97
04:15:01          1      0.07      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.88
04:15:01          2      2.77      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.73
04:15:01          3      1.70      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.06
04:15:01          4      0.19      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.75
04:15:01          5      1.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.60
04:15:01          6      0.28      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.67
04:15:01          7      0.04      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.95
04:25:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.06
04:25:01          0      0.08      0.00      0.02      0.00      0.00      0.00      0.01      0.00      0.00     99.90
04:25:01          1      0.05      0.00      0.04      0.01      0.00      0.00      0.00      0.00      0.00     99.90
04:25:01          2      2.71      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.78
04:25:01          3      1.25      0.00      0.22      0.00      0.00      0.00      0.00      0.00      0.00     98.53
04:25:01          4      0.60      0.00      0.11      0.00      0.00      0.00      0.00      0.00      0.00     99.30
04:25:01          5      1.04      0.00      0.18      0.00      0.00      0.00      0.00      0.00      0.00     98.77
04:25:01          6      0.49      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.43
04:25:01          7      0.11      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.87
04:35:01        all      0.81      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.04
04:35:01          0      0.10      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.88
04:35:01          1      0.04      0.00      0.05      0.02      0.00      0.00      0.00      0.00      0.00     99.89
04:35:01          2      2.82      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.67
04:35:01          3      1.68      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.06
04:35:01          4      0.29      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.63
04:35:01          5      1.14      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.66
04:35:01          6      0.06      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.92
04:35:01          7      0.32      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.61
04:45:01        all      0.77      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.08
04:45:01          0      0.10      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.88
04:45:01          1      0.04      0.00      0.04      0.02      0.00      0.00      0.00      0.00      0.00     99.90
04:45:01          2      2.71      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.78
04:45:01          3      0.91      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     98.93
04:45:01          4      0.63      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.27
04:45:01          5      1.07      0.00      0.20      0.00      0.00      0.00      0.00      0.00      0.00     98.72
04:45:01          6      0.52      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.38
04:45:01          7      0.18      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.78
04:55:01        all      0.81      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.02
04:55:01          0      0.12      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.85
04:55:01          1      0.08      0.00      0.06      0.02      0.00      0.00      0.00      0.00      0.00     99.85
04:55:01          2      2.75      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.73
04:55:01          3      1.58      0.00      0.27      0.00      0.00      0.00      0.00      0.00      0.00     98.15
04:55:01          4      0.11      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.84
04:55:01          5      0.66      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.20
04:55:01          6      0.95      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.86
04:55:01          7      0.25      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.69
05:05:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.05
05:05:01          0      0.03      0.00      0.01      0.00      0.00      0.00      0.01      0.00      0.00     99.95
05:05:01          1      0.06      0.00      0.06      0.02      0.00      0.00      0.00      0.00      0.00     99.87
05:05:01          2      2.86      0.00      0.49      0.00      0.00      0.00      0.00      0.00      0.00     96.65
05:05:01          3      1.50      0.00      0.25      0.00      0.00      0.00      0.00      0.00      0.00     98.25
05:05:01          4      0.20      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.75
05:05:01          5      1.34      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.41
05:05:01          6      0.32      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.62
05:05:01          7      0.04      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.95
05:15:01        all      0.78      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.07
05:15:01          0      0.00      0.00      0.01      0.00      0.00      0.00      0.01      0.00      0.00     99.98
05:15:01          1      0.05      0.00      0.05      0.02      0.00      0.00      0.00      0.00      0.00     99.89
05:15:01          2      2.75      0.00      0.48      0.00      0.00      0.00      0.00      0.00      0.00     96.77
05:15:01          3      1.39      0.00      0.24      0.00      0.00      0.00      0.00      0.00      0.00     98.37
05:15:01          4      0.21      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.73
05:15:01          5      1.59      0.00      0.28      0.00      0.00      0.00      0.00      0.00      0.00     98.12
05:15:01          6      0.28      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.67
05:15:01          7      0.00      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.99
05:25:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.06
05:25:01          0      0.02      0.00      0.01      0.00      0.00      0.00      0.01      0.00      0.00     99.96
05:25:01          1      0.04      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.89
05:25:01          2      2.77      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.73
05:25:01          3      1.51      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.23
05:25:01          4      0.28      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.64
05:25:01          5      1.35      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.41
05:25:01          6      0.31      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.64
05:25:01          7      0.03      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.95

05:25:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:35:01        all      0.79      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.06
05:35:01          0      0.05      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.94
05:35:01          1      0.05      0.00      0.04      0.02      0.00      0.00      0.00      0.00      0.00     99.90
05:35:01          2      2.78      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.71
05:35:01          3      1.45      0.00      0.23      0.00      0.00      0.00      0.00      0.00      0.00     98.32
05:35:01          4      0.30      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.63
05:35:01          5      1.06      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.75
05:35:01          6      0.61      0.00      0.09      0.00      0.00      0.00      0.00      0.00      0.00     99.30
05:35:01          7      0.03      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.96
05:45:01        all      0.79      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.06
05:45:01          0      0.09      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.89
05:45:01          1      0.05      0.00      0.04      0.01      0.00      0.00      0.00      0.00      0.00     99.89
05:45:01          2      2.67      0.00      0.50      0.00      0.00      0.00      0.00      0.00      0.00     96.83
05:45:01          3      1.53      0.00      0.27      0.00      0.00      0.00      0.00      0.00      0.00     98.20
05:45:01          4      0.06      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.92
05:45:01          5      0.62      0.00      0.12      0.00      0.00      0.00      0.00      0.00      0.00     99.26
05:45:01          6      1.09      0.00      0.19      0.00      0.00      0.00      0.00      0.00      0.00     98.72
05:45:01          7      0.21      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.75
05:55:01        all      0.81      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.04
05:55:01          0      0.07      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.91
05:55:01          1      0.08      0.00      0.06      0.02      0.00      0.00      0.00      0.00      0.00     99.85
05:55:01          2      2.76      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.73
05:55:01          3      1.55      0.00      0.27      0.00      0.00      0.00      0.00      0.00      0.00     98.18
05:55:01          4      0.03      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.96
05:55:01          5      0.25      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.69
05:55:01          6      1.55      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.18
05:55:01          7      0.17      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.80
06:05:01        all      0.78      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.07
06:05:01          0      0.05      0.00      0.01      0.00      0.00      0.00      0.00      0.00      0.00     99.94
06:05:01          1      0.13      0.00      0.05      0.02      0.00      0.00      0.00      0.00      0.00     99.81
06:05:01          2      2.65      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.83
06:05:01          3      1.27      0.00      0.22      0.00      0.00      0.00      0.00      0.00      0.00     98.51
06:05:01          4      0.35      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.58
06:05:01          5      0.72      0.00      0.14      0.00      0.00      0.00      0.00      0.00      0.00     99.13
06:05:01          6      0.87      0.00      0.17      0.00      0.00      0.00      0.00      0.00      0.00     98.95
06:05:01          7      0.16      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.79
06:15:01        all      0.80      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.04
06:15:01          0      0.06      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.92
06:15:01          1      0.08      0.00      0.05      0.01      0.00      0.00      0.00      0.00      0.00     99.85
06:15:01          2      2.67      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.81
06:15:01          3      0.81      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.04
06:15:01          4      0.92      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     98.91
06:15:01          5      0.18      0.00      0.04      0.00      0.00      0.00      0.00      0.00      0.00     99.78
06:15:01          6      1.43      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.31
06:15:01          7      0.24      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.72
06:25:01        all      0.81      0.00      0.16      0.00      0.00      0.00      0.00      0.00      0.00     99.03
06:25:01          0      0.07      0.00      0.02      0.00      0.00      0.00      0.00      0.00      0.00     99.91
06:25:01          1      0.09      0.00      0.06      0.02      0.00      0.00      0.00      0.00      0.00     99.84
06:25:01          2      2.66      0.00      0.51      0.00      0.00      0.00      0.00      0.00      0.00     96.83
06:25:01          3      1.58      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.16
06:25:01          4      0.39      0.00      0.08      0.00      0.00      0.00      0.00      0.00      0.00     99.53
06:25:01          5      0.19      0.00      0.05      0.00      0.00      0.00      0.00      0.00      0.00     99.76
06:25:01          6      1.35      0.00      0.26      0.00      0.00      0.00      0.00      0.00      0.00     98.39
06:25:01          7      0.14      0.00      0.03      0.00      0.00      0.00      0.00      0.00      0.00     99.83
06:35:01        all     10.99      0.00      1.62      1.03      0.00      0.00      0.04      0.00      0.00     86.31
06:35:01          0      1.97      0.00      1.05      0.40      0.00      0.00      0.08      0.00      0.00     96.51
06:35:01          1     14.25      0.00      1.40      3.26      0.00      0.00      0.10      0.00      0.00     80.99
06:35:01          2     20.54      0.00      1.14      0.52      0.00      0.00      0.03      0.00      0.00     77.77
06:35:01          3     16.23      0.00      3.18      2.31      0.00      0.00      0.06      0.00      0.00     78.23
06:35:01          4      3.99      0.00      1.94      0.24      0.00      0.00      0.01      0.00      0.00     93.82
06:35:01          5     18.37      0.00      1.82      1.43      0.00      0.00      0.04      0.00      0.00     78.34
06:35:01          6      9.35      0.00      0.53      0.01      0.00      0.00      0.00      0.00      0.00     90.12
06:35:01          7      3.22      0.00      1.95      0.09      0.00      0.00      0.00      0.00      0.00     94.73
06:45:01        all      1.62      0.00      0.17      0.05      0.00      0.00      0.00      0.00      0.00     98.16
06:45:01          0      0.83      0.00      0.20      0.01      0.00      0.00      0.00      0.00      0.00     98.95
06:45:01          1      0.09      0.00      0.02      0.04      0.00      0.00      0.00      0.00      0.00     99.85
06:45:01          2      0.90      0.00      0.06      0.00      0.00      0.00      0.00      0.00      0.00     99.04
06:45:01          3      0.23      0.00      0.07      0.00      0.00      0.00      0.00      0.00      0.00     99.70
06:45:01          4      2.65      0.00      0.52      0.00      0.00      0.00      0.00      0.00      0.00     96.83
06:45:01          5      7.04      0.00      0.28      0.32      0.00      0.00      0.01      0.00      0.00     92.35
06:45:01          6      0.52      0.00      0.10      0.00      0.00      0.00      0.00      0.00      0.00     99.38
06:45:01          7      0.68      0.00      0.13      0.00      0.00      0.00      0.00      0.00      0.00     99.19
06:55:01        all      0.83      0.03      0.16      0.01      0.00      0.00      0.00      0.00      0.00     98.97
06:55:01          0      0.84      0.00      0.15      0.00      0.00      0.00      0.00      0.00      0.00     99.00
